Customer_ID,Age,Gender,Location,Device_Type,Traffic_Source,Session_Count,Return_Customer,Time_of_Day,Time_Spent_on_Site,Pages_Viewed,Product_Category,Product_Category_2,Discount_Code_Used,Payment_Method,Items_in_Cart,Added_to_Cart,Abandonment_Point,Converted,Order_Value
CUST01008,31.0,Male,Mumbai,Desktop,Social Media,1.0,No,Afternoon,11.68,5.0,Beauty,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01009,25.0,Female,Mumbai,Mobile,Paid Search,1.0,No,Evening,2.83,3.0,Electronics,nan,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01010,59.0,Male,Cairo,Mobile,Paid Search,1.0,No,Morning,93.77762114486134,50.0,Electronics,nan,No,Cash on Delivery,1.0,Yes,None,Yes,369.03
CUST01011,28.0,Female,Riyadh,Desktop,Social Media,1.0,No,Morning,18.68,6.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01012,32.0,Male,Abu Dhabi,Mobile,Organic,4.0,Yes,Afternoon,28.93,,Home & Kitchen,nan,No,BNPL,9.0,Yes,Payment Gateway,No,
CUST01013,33.0,Female,Abu Dhabi,Desktop,Paid Search,1.0,No,Night,12.77,5.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01014,35.0,Male,Dubai,Mobile,Social Media,1.0,No,Evening,5.31,1.0,Electronics,nan,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01015,38.0,Female,Dubai,Mobile,Social Media,1.0,No,Afternoon,,4.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST01016,48.0,Male,Doha,Desktop,Organic,7.0,Yes,Morning,30.25,9.0,Beauty,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01017,48.0,Male,Riyadh,Desktop,Paid Search,2.0,Yes,Night,11.58,,Electronics,nan,Yes,Cash on Delivery,3.0,Yes,None,Yes,333.15
CUST01018,56.0,Male,Cairo,Mobile,Paid Search,,No,Afternoon,34.37,7.0,Home & Kitchen,nan,Yes,Cash on Delivery,2.0,Yes,None,Yes,132.37
CUST01019,40.0,Male,Dubai,Mobile,Paid Search,3.0,Yes,Afternoon,4.94,1.0,Electronics,Home & Kitchen,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01020,57.0,Male,Dubai,Mobile,Paid Search,,Yes,Night,20.4,6.0,Electronics,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01021,35.0,Male,Kuwait City,Mobile,Email,2.0,Yes,Evening,24.16,5.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,None,Yes,113.3
CUST01022,41.0,Female,Abu Dhabi,Mobile,Social Media,3.0,Yes,Afternoon,102.79143332242889,63.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01023,37.0,Female,Dubai,Desktop,Organic,4.0,Yes,Afternoon,21.03,,Electronics,Books,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01024,48.0,Male,Mumbai,Mobile,Organic,4.0,Yes,Night,28.38,8.0,Apparel,nan,Yes,Cash on Delivery,3.0,Yes,Checkout,No,
CUST01025,32.0,Female,Kuwait City,Mobile,Referral,1.0,No,Night,17.84,5.0,Apparel,Beauty,No,Cash on Delivery,,No,Product Page,No,
CUST01026,54.0,Male,Abu Dhabi,Mobile,Paid Search,21.0,Yes,Morning,18.25,7.0,Beauty,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01027,37.0,Female,Muscat,Mobile,Paid Search,2.0,Yes,Afternoon,9.13,5.0,Electronics,nan,No,BNPL,2.0,Yes,Cart,No,
CUST01028,41.0,Male,Doha,Desktop,Paid Search,2.0,Yes,Afternoon,11.83,3.0,Books,nan,No,BNPL,3.0,Yes,None,Yes,54.46
CUST01029,31.0,Female,Kuwait City,Mobile,Paid Search,1.0,No,Evening,9.61,5.0,Sports,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01030,38.0,Male,Muscat,Mobile,Organic,4.0,Yes,Evening,15.14,4.0,Sports,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01031,35.0,Other,Dubai,Tablet,Paid Search,34.0,Yes,Afternoon,34.79,8.0,Apparel,Toys,Yes,BNPL,,No,Product Page,No,
CUST01032,41.0,Male,Riyadh,Mobile,Paid Search,1.0,No,Evening,13.58,3.0,Sports,Electronics,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01033,58.0,Male,Dubai,Mobile,Direct,2.0,Yes,Evening,25.82,7.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01034,60.0,Male,Dubai,Mobile,Organic,3.0,Yes,Evening,11.13,4.0,Electronics,nan,Yes,Digital Wallet,2.0,Yes,None,Yes,390.07
CUST01035,51.0,Female,Cairo,Tablet,Paid Search,1.0,No,Night,2.79,2.0,Electronics,nan,No,Cash on Delivery,2.0,Yes,Cart,No,
CUST01036,22.0,Female,Sharjah,Tablet,Paid Search,1.0,No,Afternoon,10.57,1.0,Grocery,Home & Kitchen,No,Digital Wallet,,No,Product Page,No,
CUST01037,41.0,Female,Doha,Mobile,Paid Search,1.0,No,Afternoon,4.38,1.0,Apparel,Beauty,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01038,27.0,Female,Muscat,Mobile,Direct,4.0,Yes,Evening,16.3,3.0,Books,nan,No,Cash on Delivery,,No,Product Page,No,
CUST01039,39.0,Female,London,Desktop,Email,4.0,Yes,Evening,17.24,5.0,Apparel,nan,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST01040,30.0,Female,Muscat,Mobile,Email,3.0,Yes,Morning,25.29,7.0,Books,Electronics,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01041,40.0,Male,Sharjah,Mobile,Direct,4.0,Yes,Night,8.24,4.0,Books,nan,No,Digital Wallet,,No,Product Page,No,
CUST01042,58.0,Female,Abu Dhabi,Desktop,Social Media,2.0,Yes,Morning,24.15,5.0,Books,nan,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01043,44.0,Male,,Mobile,Paid Search,1.0,No,Morning,6.02,3.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST01044,33.0,Female,Abu Dhabi,Mobile,Social Media,1.0,No,Afternoon,2.74,1.0,Books,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01045,33.0,Female,Abu Dhabi,Desktop,Organic,9.0,Yes,Night,36.4,10.0,Grocery,nan,No,Credit/Debit Card,3.0,Yes,None,Yes,38.63
CUST01046,51.0,Female,Riyadh,Mobile,Direct,3.0,Yes,Evening,9.6,2.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01047,44.0,Female,Doha,Mobile,Social Media,1.0,No,Morning,36.53,10.0,Apparel,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01048,52.0,Female,Mumbai,Mobile,Organic,4.0,Yes,Night,15.15,4.0,Beauty,nan,Yes,Cash on Delivery,,No,Product Page,No,
CUST01049,44.0,Female,Doha,Mobile,Direct,4.0,Yes,Evening,10.06,5.0,Apparel,nan,Yes,Digital Wallet,2.0,Yes,Checkout,No,
CUST01050,38.0,Male,Riyadh,Mobile,Paid Search,1.0,No,Night,9.71,3.0,Beauty,Grocery,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01051,45.0,Male,Abu Dhabi,Mobile,Direct,2.0,Yes,Afternoon,10.47,3.0,Electronics,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01052,,Female,Dubai,Desktop,Paid Search,1.0,No,Morning,15.74,3.0,Home & Kitchen,Toys,Yes,Cash on Delivery,,No,Product Page,No,
CUST01053,38.0,Other,Abu Dhabi,Desktop,Social Media,1.0,No,Evening,20.94,8.0,Electronics,nan,Yes,Digital Wallet,1.0,Yes,Payment Gateway,No,
CUST01054,32.0,Male,Kuwait City,Mobile,Paid Search,5.0,Yes,Evening,21.73,7.0,Apparel,nan,Yes,Digital Wallet,3.0,Yes,None,Yes,111.54
CUST01055,32.0,Male,Dubai,Desktop,Organic,3.0,Yes,Evening,22.25,6.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01056,44.0,Male,Doha,Desktop,Organic,4.0,Yes,Evening,14.66,4.0,Sports,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01057,34.0,Male,Riyadh,Desktop,Social Media,1.0,No,Night,52.93,11.0,Electronics,Books,Yes,BNPL,,No,Product Page,No,
CUST01058,36.0,Female,Dubai,Mobile,Direct,3.0,Yes,Afternoon,12.11,4.0,Sports,Books,No,Digital Wallet,,No,Product Page,No,
CUST01059,51.0,Female,Dubai,Desktop,Organic,5.0,Yes,Evening,21.79,5.0,Sports,Books,No,Credit/Debit Card,3.0,Yes,None,Yes,157.07
CUST01060,29.0,Female,Sharjah,Mobile,Organic,4.0,Yes,Afternoon,20.18,5.0,Home & Kitchen,nan,Yes,Credit/Debit Card,3.0,Yes,None,Yes,213.75
CUST01061,38.0,Female,Abu Dhabi,Mobile,Paid Search,2.0,Yes,Morning,12.65,5.0,Electronics,nan,Yes,BNPL,2.0,Yes,None,Yes,452.15
CUST01062,51.0,Female,Kuwait City,Mobile,Direct,5.0,Yes,Afternoon,4.14,2.0,Electronics,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST01063,42.0,Male,Doha,Desktop,Paid Search,1.0,No,Evening,22.45,6.0,Home & Kitchen,Toys,No,Credit/Debit Card,2.0,Yes,Checkout,No,
CUST01064,40.0,Male,Riyadh,Mobile,Paid Search,1.0,No,Night,6.32,4.0,Electronics,nan,No,BNPL,,No,Product Page,No,
CUST01065,45.0,Male,Muscat,Mobile,Paid Search,1.0,No,Afternoon,9.4,2.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST01066,40.0,Male,Riyadh,Desktop,Social Media,28.0,Yes,Afternoon,56.58,,Grocery,Beauty,Yes,Cash on Delivery,4.0,Yes,None,Yes,53.63
CUST01067,36.0,Male,Mumbai,Desktop,Direct,3.0,Yes,Morning,33.58,7.0,Electronics,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01068,23.0,Male,Dubai,Desktop,Paid Search,3.0,Yes,Night,52.37,12.0,Home & Kitchen,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01069,46.0,Male,Doha,Mobile,Social Media,5.0,Yes,Night,10.29,4.0,Grocery,Home & Kitchen,No,Digital Wallet,4.0,Yes,None,Yes,63.12
CUST01070,25.0,Male,Abu Dhabi,Mobile,Email,3.0,Yes,Night,30.81,6.0,Books,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01071,46.0,Female,Dubai,Mobile,Organic,5.0,Yes,Night,25.02,12.0,Sports,Electronics,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01072,22.0,Male,Dubai,Mobile,Email,3.0,Yes,Morning,18.75,5.0,Sports,nan,Yes,BNPL,,No,Product Page,No,
CUST01073,30.0,Female,Riyadh,Mobile,Paid Search,1.0,No,Morning,6.68,3.0,Apparel,Beauty,No,Credit/Debit Card,1.0,Yes,Cart,No,
CUST01074,42.0,Male,Dubai,Mobile,Organic,4.0,Yes,Evening,37.49,7.0,Books,nan,Yes,Digital Wallet,3.0,Yes,Checkout,No,
CUST01075,36.0,Female,Dubai,Desktop,Paid Search,27.0,Yes,Morning,13.1,1.0,Grocery,nan,Yes,Credit/Debit Card,4.0,Yes,None,Yes,66.61
CUST01076,34.0,Female,Mumbai,Mobile,Referral,1.0,No,Morning,13.59,1.0,Home & Kitchen,Grocery,No,BNPL,,No,Product Page,No,
CUST01077,60.0,Female,Kuwait City,Mobile,Organic,4.0,Yes,Afternoon,36.79,10.0,Apparel,Beauty,Yes,BNPL,3.0,Yes,Checkout,No,
CUST01078,48.0,Female,Kuwait City,Desktop,Organic,5.0,Yes,Evening,17.58,6.0,Apparel,Beauty,No,Credit/Debit Card,13.0,Yes,Cart,No,
CUST01079,23.0,Male,Kuwait City,Mobile,Paid Search,1.0,No,Evening,5.1,2.0,Apparel,Sports,Yes,Digital Wallet,,No,Product Page,No,
CUST01080,53.0,Male,Mumbai,Mobile,Paid Search,1.0,No,Afternoon,60.0,11.0,Electronics,Sports,No,Cash on Delivery,,No,Product Page,No,
CUST01081,43.0,Male,Riyadh,Desktop,Paid Search,19.0,Yes,Evening,13.16,3.0,Home & Kitchen,nan,Yes,Credit/Debit Card,3.0,Yes,None,Yes,126.19
CUST01082,,Male,Dubai,Mobile,Social Media,3.0,Yes,Afternoon,46.73,12.0,Home & Kitchen,Toys,No,Digital Wallet,,No,Product Page,No,
CUST01083,46.0,Male,Muscat,Mobile,Social Media,1.0,No,Night,11.68,3.0,Home & Kitchen,nan,No,BNPL,2.0,Yes,None,Yes,246.1
CUST01084,37.0,Female,Kuwait City,Mobile,Email,2.0,Yes,Evening,14.34,3.0,Electronics,Books,Yes,Credit/Debit Card,4.0,Yes,None,Yes,382.96
CUST01085,48.0,Female,Abu Dhabi,Mobile,Paid Search,1.0,No,Afternoon,9.38,2.0,Sports,Electronics,No,Cash on Delivery,,No,Product Page,No,
CUST01086,29.0,Female,Sharjah,Mobile,Email,2.0,Yes,Evening,18.6,4.0,Electronics,nan,Yes,Credit/Debit Card,2.0,Yes,None,Yes,291.43
CUST01087,75.0,Female,Abu Dhabi,Desktop,Paid Search,3.0,Yes,Evening,,10.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01088,27.0,Female,London,Desktop,Paid Search,1.0,No,Morning,,3.0,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST01089,31.0,Female,Abu Dhabi,Mobile,Email,2.0,Yes,Morning,18.91,5.0,Apparel,Sports,Yes,Digital Wallet,3.0,Yes,Cart,No,
CUST01090,32.0,Female,Mumbai,Mobile,Email,3.0,Yes,Night,12.98,3.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01091,42.0,Male,Cairo,Tablet,Social Media,4.0,Yes,Morning,13.57,3.0,Apparel,nan,Yes,Credit/Debit Card,3.0,Yes,None,Yes,100.23
CUST01092,30.0,Male,Riyadh,Tablet,Paid Search,3.0,Yes,Evening,140.42292520651506,30.0,Sports,Apparel,No,Cash on Delivery,,No,Product Page,No,
CUST01093,38.0,Other,Riyadh,Mobile,Organic,2.0,Yes,Night,42.13,7.0,Home & Kitchen,Grocery,Yes,Credit/Debit Card,2.0,Yes,None,Yes,93.15
CUST01094,50.0,Female,,Desktop,Social Media,1.0,No,Evening,7.64,3.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01095,44.0,Female,,Desktop,Social Media,2.0,Yes,Afternoon,12.82,4.0,Electronics,Books,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01096,35.0,Male,Dubai,Mobile,Organic,3.0,Yes,Night,13.96,5.0,Beauty,Apparel,No,Credit/Debit Card,,No,Product Page,No,
CUST01097,20.0,Female,Kuwait City,Mobile,Social Media,2.0,Yes,Evening,15.59,5.0,Books,Electronics,No,Digital Wallet,2.0,Yes,Payment Gateway,No,
CUST01098,38.0,Male,Sharjah,Mobile,Paid Search,2.0,Yes,Evening,14.75,5.0,Beauty,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01099,34.0,Male,Dubai,Desktop,Direct,3.0,Yes,Evening,26.27,7.0,Sports,nan,Yes,Digital Wallet,3.0,Yes,None,Yes,178.33
CUST01100,27.0,Male,Dubai,Desktop,Email,5.0,Yes,Evening,17.2,3.0,Home & Kitchen,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01101,39.0,Male,London,Desktop,Paid Search,6.0,Yes,Night,,8.0,Beauty,nan,No,Cash on Delivery,4.0,Yes,Checkout,No,
CUST01102,49.0,Male,Abu Dhabi,Mobile,Social Media,1.0,No,Night,14.83,2.0,Books,Electronics,No,Credit/Debit Card,,No,Product Page,No,
CUST01103,30.0,Male,Cairo,Desktop,Paid Search,2.0,Yes,Evening,19.93,6.0,Sports,Apparel,No,Cash on Delivery,2.0,Yes,None,Yes,178.62
CUST01104,46.0,Male,Abu Dhabi,Desktop,Email,4.0,Yes,Evening,25.24,5.0,Books,Electronics,No,Credit/Debit Card,2.0,Yes,None,Yes,45.54
CUST01105,35.0,Male,Sharjah,Desktop,Organic,2.0,Yes,Night,13.27,1.0,Apparel,nan,No,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01106,41.0,Female,Dubai,Mobile,Paid Search,3.0,Yes,Night,21.12,4.0,Books,nan,No,Digital Wallet,2.0,Yes,Checkout,No,
CUST01107,49.0,Female,Sharjah,Desktop,Paid Search,2.0,Yes,Evening,12.85,3.0,Beauty,nan,No,Digital Wallet,,No,Product Page,No,
CUST01108,19.0,Male,Riyadh,Mobile,Paid Search,2.0,Yes,Afternoon,21.93,7.0,Books,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01109,47.0,Male,Dubai,Desktop,Social Media,2.0,Yes,Night,39.61,12.0,Electronics,nan,No,BNPL,2.0,Yes,None,Yes,448.93
CUST01110,61.0,Female,Riyadh,Desktop,Email,4.0,Yes,Morning,17.2,4.0,Beauty,nan,No,Cash on Delivery,,No,Product Page,No,
CUST01111,56.0,Female,,Mobile,Paid Search,3.0,Yes,Afternoon,23.32,4.0,Sports,Apparel,Yes,Credit/Debit Card,3.0,Yes,None,Yes,146.84
CUST01112,27.0,Male,Doha,Desktop,Paid Search,2.0,Yes,Morning,13.06,2.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01113,41.0,Female,Kuwait City,Mobile,Social Media,1.0,No,Night,11.78,5.0,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01114,64.0,Other,Abu Dhabi,Desktop,Paid Search,2.0,Yes,Afternoon,15.37,5.0,Sports,Apparel,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01115,35.0,Male,Riyadh,Mobile,Social Media,1.0,No,Night,22.31,5.0,Apparel,nan,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01116,51.0,Male,Mumbai,Desktop,Organic,4.0,Yes,Evening,,5.0,Apparel,Sports,Yes,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01117,40.0,Male,Cairo,Desktop,Organic,3.0,Yes,Morning,28.38,8.0,Home & Kitchen,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01118,36.0,Female,London,Mobile,Referral,1.0,No,Evening,3.27,1.0,Home & Kitchen,Beauty,No,Digital Wallet,,No,Product Page,No,
CUST01119,53.0,Male,Abu Dhabi,Mobile,Direct,2.0,Yes,Evening,4.51,1.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01120,50.0,Male,Kuwait City,Mobile,Organic,4.0,Yes,Night,32.9,8.0,Electronics,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01121,28.0,Male,Riyadh,Mobile,Email,3.0,Yes,Morning,28.55,4.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,Payment Gateway,No,
CUST01122,54.0,Female,,Mobile,Referral,2.0,Yes,Afternoon,7.24,4.0,Apparel,Sports,No,Digital Wallet,,No,Product Page,No,
CUST01123,19.0,Female,Muscat,Desktop,Paid Search,1.0,No,Evening,21.65,9.0,Apparel,Sports,No,Digital Wallet,3.0,Yes,Checkout,No,
CUST01124,35.0,Female,Doha,Desktop,Paid Search,1.0,No,Morning,12.89,4.0,Beauty,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01125,38.0,Female,Dubai,Desktop,Paid Search,3.0,Yes,Afternoon,34.5,8.0,Home & Kitchen,nan,No,BNPL,3.0,Yes,None,Yes,302.83
CUST01126,35.0,Male,Dubai,Mobile,Organic,3.0,Yes,Afternoon,19.41,5.0,Sports,nan,No,Credit/Debit Card,1.0,Yes,Checkout,No,
CUST01127,38.0,Female,Muscat,Desktop,Email,4.0,Yes,Evening,38.7,9.0,Electronics,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01128,31.0,Female,Dubai,Desktop,Social Media,2.0,Yes,Afternoon,14.34,3.0,Home & Kitchen,nan,No,Digital Wallet,,No,Product Page,No,
CUST01129,37.0,Male,Dubai,Mobile,Organic,4.0,Yes,Evening,22.86,4.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01130,15.0,Female,Abu Dhabi,Mobile,Social Media,2.0,Yes,Night,10.18,3.0,Sports,Electronics,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01131,41.0,Female,Dubai,Mobile,Paid Search,3.0,Yes,Evening,11.32,3.0,Beauty,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,94.37
CUST01132,,Female,Cairo,Desktop,Social Media,1.0,No,Evening,7.13,1.0,Books,nan,Yes,Credit/Debit Card,,No,Product Page,No,
CUST01133,39.0,Male,Sharjah,Mobile,Paid Search,1.0,No,Evening,,4.0,Electronics,nan,No,Digital Wallet,1.0,Yes,Cart,No,
CUST01134,37.0,Other,Riyadh,Desktop,Paid Search,3.0,Yes,Afternoon,54.15,11.0,Beauty,Grocery,No,BNPL,2.0,Yes,Cart,No,
CUST01135,64.0,Female,London,Mobile,Email,4.0,Yes,Morning,12.03,1.0,Home & Kitchen,Grocery,Yes,Digital Wallet,,No,Product Page,No,
CUST01136,50.0,Male,Sharjah,Tablet,Email,2.0,Yes,Morning,30.14,8.0,Sports,nan,Yes,Digital Wallet,2.0,Yes,None,Yes,132.74
CUST01137,45.0,Male,Abu Dhabi,Mobile,Email,8.0,Yes,Afternoon,28.44,2.0,Home & Kitchen,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01138,24.0,Male,Kuwait City,Desktop,Organic,4.0,Yes,Evening,23.53,4.0,Home & Kitchen,Beauty,No,Credit/Debit Card,,No,Product Page,No,
CUST01139,56.0,Other,Sharjah,Mobile,Email,4.0,Yes,Night,16.6,6.0,Electronics,nan,No,Credit/Debit Card,3.0,Yes,Checkout,No,
CUST01140,47.0,Female,Abu Dhabi,Mobile,Organic,2.0,Yes,Night,37.72,8.0,Beauty,nan,No,Cash on Delivery,,No,Product Page,No,
CUST01141,29.0,Male,Doha,Desktop,Organic,4.0,Yes,Morning,41.19,10.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01142,43.0,Male,Kuwait City,Tablet,Organic,4.0,Yes,Evening,22.65,5.0,Electronics,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01143,29.0,Male,Kuwait City,Mobile,Social Media,1.0,No,Morning,8.04,2.0,Electronics,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01144,53.0,Female,Mumbai,Mobile,Social Media,,No,Evening,29.12,8.0,Grocery,Home & Kitchen,No,Credit/Debit Card,,No,Product Page,No,
CUST01145,53.0,Male,Kuwait City,Mobile,Email,3.0,Yes,Morning,14.93,3.0,Apparel,Beauty,Yes,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01146,52.0,Other,Kuwait City,Mobile,Social Media,1.0,No,Night,37.96,7.0,Books,Electronics,Yes,Digital Wallet,,No,Product Page,No,
CUST01147,33.0,Female,Muscat,Mobile,Organic,5.0,Yes,Night,55.0,13.0,Grocery,nan,Yes,Credit/Debit Card,4.0,Yes,Checkout,No,
CUST01148,49.0,Female,Dubai,Desktop,Social Media,1.0,No,Morning,36.15,5.0,Grocery,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,58.97
CUST01149,25.0,Male,Abu Dhabi,Tablet,Paid Search,5.0,Yes,Evening,17.47,4.0,Books,Electronics,Yes,Cash on Delivery,,No,Product Page,No,
CUST01150,39.0,Male,Doha,Mobile,Referral,1.0,No,Evening,1.59,1.0,Books,nan,No,Digital Wallet,2.0,Yes,None,Yes,42.92
CUST01151,,Male,Riyadh,Mobile,Paid Search,,Yes,Evening,11.67,3.0,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01152,34.0,Male,Dubai,Mobile,Social Media,5.0,Yes,Evening,51.95,11.0,Electronics,nan,No,Digital Wallet,,No,Product Page,No,
CUST01153,27.0,Male,Abu Dhabi,Mobile,Paid Search,3.0,Yes,Evening,28.47,7.0,Beauty,nan,Yes,Credit/Debit Card,3.0,Yes,Cart,No,
CUST01154,39.0,Female,Abu Dhabi,Mobile,Email,4.0,Yes,Evening,26.97,8.0,Home & Kitchen,nan,No,Digital Wallet,3.0,Yes,Cart,No,
CUST01155,29.0,Male,Riyadh,Mobile,Organic,2.0,Yes,Evening,13.07,4.0,Electronics,Sports,No,Digital Wallet,2.0,Yes,Cart,No,
CUST01156,34.0,Male,Muscat,Mobile,Organic,4.0,Yes,Evening,37.23,8.0,Beauty,nan,Yes,Digital Wallet,4.0,Yes,Cart,No,
CUST01157,45.0,Male,London,Mobile,Email,4.0,Yes,Evening,12.97,5.0,Home & Kitchen,nan,Yes,Digital Wallet,13.0,Yes,None,Yes,403.45
CUST01158,38.0,Male,Kuwait City,Mobile,Social Media,1.0,No,Night,10.63,4.0,Books,Grocery,Yes,Digital Wallet,15.0,Yes,None,Yes,101.87
CUST01159,35.0,Other,Muscat,Mobile,Paid Search,2.0,Yes,Afternoon,51.19,12.0,Home & Kitchen,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01160,30.0,Male,Sharjah,Mobile,Paid Search,3.0,Yes,Morning,8.32,4.0,Home & Kitchen,nan,No,Digital Wallet,3.0,Yes,None,Yes,203.52
CUST01161,43.0,Male,Abu Dhabi,Desktop,Email,2.0,Yes,Evening,35.39,5.0,Apparel,nan,No,Credit/Debit Card,,No,Product Page,No,
CUST01162,44.0,Female,Abu Dhabi,Desktop,Organic,2.0,Yes,Night,13.94,4.0,Home & Kitchen,nan,Yes,BNPL,,No,Product Page,No,
CUST01163,32.0,Male,Riyadh,Desktop,Paid Search,3.0,Yes,Morning,11.31,4.0,Grocery,nan,No,Credit/Debit Card,3.0,Yes,Payment Gateway,No,
CUST01164,35.0,Male,Dubai,Mobile,Paid Search,3.0,Yes,Afternoon,17.62,2.0,Electronics,nan,No,Credit/Debit Card,2.0,Yes,None,Yes,307.02
CUST01165,40.0,Male,Riyadh,Mobile,Paid Search,2.0,Yes,Morning,18.77,5.0,Apparel,nan,No,Digital Wallet,9.0,Yes,Checkout,No,
CUST01166,28.0,Male,Doha,Mobile,Organic,5.0,Yes,Evening,66.4,16.0,Beauty,nan,Yes,BNPL,,No,Product Page,No,
CUST01167,50.0,Male,Sharjah,Mobile,Paid Search,4.0,Yes,Night,10.15,3.0,Apparel,nan,No,Credit/Debit Card,2.0,Yes,Cart,No,
CUST01168,41.0,Male,London,Desktop,Paid Search,1.0,No,Evening,24.79,7.0,Apparel,nan,No,Cash on Delivery,2.0,Yes,None,Yes,122.15
CUST01169,28.0,Female,Riyadh,Mobile,Social Media,3.0,Yes,Evening,23.04,7.0,Apparel,Toys,Yes,Digital Wallet,,No,Product Page,No,
CUST01170,30.0,Male,Dubai,Mobile,Organic,4.0,Yes,Night,17.14,6.0,Electronics,nan,Yes,Digital Wallet,,No,Product Page,No,
CUST01171,19.0,Female,Sharjah,Mobile,Organic,2.0,Yes,Morning,34.28,10.0,Apparel,nan,Yes,BNPL,,No,Product Page,No,
CUST01172,29.0,Female,Doha,Mobile,Social Media,1.0,No,Night,20.79,7.0,Books,Grocery,No,Digital Wallet,,No,Product Page,No,
CUST01173,23.0,Female,Abu Dhabi,Tablet,Organic,3.0,Yes,Afternoon,16.01,3.0,Home & Kitchen,nan,Yes,BNPL,,No,Product Page,No,
CUST01174,32.0,Male,Dubai,Mobile,Social Media,2.0,Yes,Evening,15.74,4.0,Apparel,nan,Yes,Credit/Debit Card,,No,Product Page,No,
